loss,accuracy,val_loss,val_accuracy,lr
0.14689765870571136,0.9598662257194519,0.6090344190597534,0.8719723224639893,0.001
0.025939123705029488,1.0,0.6232454776763916,0.9480968713760376,0.001
0.013747119344770908,1.0,0.33794209361076355,0.9584774971008301,0.001
0.01032837014645338,1.0,0.2350912094116211,0.9584774971008301,0.001
0.005239217076450586,1.0,0.13687248528003693,0.979238748550415,0.001
0.004364602267742157,1.0,0.0993988886475563,0.9896193742752075,0.001
0.004208956845104694,1.0,0.06292470544576645,0.9930796027183533,0.001
0.0028926688246428967,1.0,0.04693140834569931,0.9930796027183533,0.001
0.006286986172199249,1.0,0.05824122577905655,0.9965397715568542,0.001
0.00818919762969017,1.0,0.08945520967245102,0.9930796027183533,0.001
0.006187825463712215,1.0,0.07008878141641617,0.9965397715568542,0.001
0.0035449883434921503,1.0,0.04995784908533096,0.9965397715568542,0.001
0.002724796300753951,1.0,0.04408565163612366,0.9965397715568542,0.001
0.0029778513126075268,1.0,0.03800823912024498,0.9965397715568542,0.001
0.002419678959995508,1.0,0.0320860855281353,0.9965397715568542,0.001
0.0015490695368498564,1.0,0.030702078714966774,0.9965397715568542,0.001
0.001079095876775682,1.0,0.024358384311199188,0.9965397715568542,0.001
0.000998250674456358,1.0,0.02558453194797039,0.9965397715568542,0.001
0.001154826837591827,1.0,0.02486402913928032,0.9965397715568542,0.001
0.0008633959223516285,1.0,0.016241934150457382,0.9965397715568542,0.001
0.0007516149780713022,1.0,0.02322462387382984,0.9965397715568542,0.001
0.001123727299273014,1.0,0.019067097455263138,0.9965397715568542,0.001
0.0007661777199245989,1.0,0.01961333304643631,0.9965397715568542,0.001
0.0006458808202296495,1.0,0.02030288241803646,0.9965397715568542,0.001
0.0005115917301736772,1.0,0.019732695072889328,0.9965397715568542,0.001
0.0008090860792435706,1.0,0.026035644114017487,0.9965397715568542,0.001
0.0009102975018322468,1.0,0.01969016157090664,0.9965397715568542,0.001
0.0005057700909674168,1.0,0.012838533148169518,0.9965397715568542,0.001
0.00044654199155047536,1.0,0.012935279868543148,0.9965397715568542,0.001
0.0005431759054772556,1.0,0.011991102248430252,0.9965397715568542,0.001
0.0005256611621007323,1.0,0.010855775326490402,0.9965397715568542,0.001
0.00046891297097317874,1.0,0.010791877284646034,0.9965397715568542,0.001
0.0006143840728327632,1.0,0.01015317440032959,0.9965397715568542,0.001
0.00047792523400858045,1.0,0.009016269817948341,0.9965397715568542,0.001
0.0005340976640582085,1.0,0.009483261965215206,0.9965397715568542,0.001
0.0010801464086398482,1.0,0.017616108059883118,0.9965397715568542,0.001
0.001707731862552464,1.0,0.02489352412521839,0.9965397715568542,0.001
0.0008434565388597548,1.0,0.03162460774183273,1.0,0.001
0.0007067005499266088,1.0,0.03783750161528587,1.0,0.001
0.0005315769230946898,1.0,0.03248273581266403,1.0,0.001
0.0003442800370976329,1.0,0.0296157356351614,1.0,0.001
0.00045401116949506104,1.0,0.021970514208078384,1.0,0.001
0.0002550559875089675,1.0,0.017109669744968414,0.9965397715568542,0.001
0.0002711694687604904,1.0,0.015096491202712059,0.9965397715568542,0.001
0.00026965211145579815,1.0,0.013958443887531757,0.9965397715568542,0.001
0.000233245431445539,1.0,0.012165658175945282,0.9965397715568542,0.001
0.00018879307026509196,1.0,0.010760361328721046,0.9965397715568542,0.001
0.0003296711656730622,1.0,0.012435678392648697,0.9965397715568542,0.001
0.0002772438165266067,1.0,0.01659233868122101,0.9930796027183533,0.001
0.000256900122622028,1.0,0.012755801901221275,0.9930796027183533,0.001
0.0001909395505208522,1.0,0.011081474833190441,0.9930796027183533,0.001
0.00016823041369207203,1.0,0.008964711800217628,0.9930796027183533,0.001
0.00021277832274790853,1.0,0.009682959876954556,0.9965397715568542,0.001
0.0002582190791144967,1.0,0.008795151486992836,0.9930796027183533,0.001
0.00022011341934558004,1.0,0.011673646979033947,0.9930796027183533,0.001
0.0001267006155103445,1.0,0.010493207722902298,0.9930796027183533,0.001
0.00010738852870417759,1.0,0.00930791161954403,0.9930796027183533,0.001
0.00013673561625182629,1.0,0.009947537444531918,0.9930796027183533,0.001
0.00019793756655417383,1.0,0.009504459798336029,0.9930796027183533,0.001
9.47089574765414e-05,1.0,0.009618331678211689,0.9965397715568542,0.001
0.00024869260960258543,1.0,0.010681865736842155,0.9965397715568542,0.001
0.00034315785160288215,1.0,0.012443393468856812,0.9965397715568542,0.001
0.0002664467319846153,1.0,0.010462089441716671,0.9965397715568542,0.001
0.00021027983166277409,1.0,0.003083466785028577,1.0,0.001
0.0002012529585044831,1.0,0.00261141499504447,1.0,0.001
0.00012513200636021793,1.0,0.0023363656364381313,1.0,0.001
0.00012471663649193943,1.0,0.007597566116601229,0.9965397715568542,0.001
0.00016028975369408727,1.0,0.0075067137368023396,0.9965397715568542,0.001
0.00014875983470119536,1.0,0.004050958901643753,0.9965397715568542,0.001
8.130080823320895e-05,1.0,0.003603372722864151,0.9965397715568542,0.001
7.691156497457996e-05,1.0,0.0035821772180497646,0.9965397715568542,0.001
8.304390939883888e-05,1.0,0.003534593852236867,0.9965397715568542,0.001
7.824768545106053e-05,1.0,0.005433299113065004,0.9965397715568542,0.001
0.0001746311318129301,1.0,0.00722606061026454,0.9965397715568542,0.001
5.832262831972912e-05,1.0,0.005734163802117109,0.9965397715568542,0.001
0.00010801706957863644,1.0,0.00512556592002511,0.9965397715568542,0.001
6.348399620037526e-05,1.0,0.006539877038449049,0.9965397715568542,0.001
7.447275129379705e-05,1.0,0.006507964804768562,0.9965397715568542,0.001
8.271195110864937e-05,1.0,0.008589276112616062,0.9965397715568542,0.001
6.959379243198782e-05,1.0,0.007236143108457327,0.9965397715568542,0.001
0.00020553721697069705,1.0,0.03115883655846119,0.9965397715568542,0.001
0.0012842665892094374,1.0,0.009614997543394566,0.9965397715568542,0.001
0.00343974307179451,1.0,0.9612128734588623,0.8373702168464661,0.001
0.014931822195649147,0.9933110475540161,21.683509826660156,0.8166090250015259,0.001
