loss,accuracy,val_loss,val_accuracy,lr
0.19985990226268768,0.9032257795333862,0.6242352724075317,0.9238754510879517,0.001
0.03196260333061218,1.0,0.5981669425964355,0.9515570998191833,0.001
0.018967006355524063,1.0,0.4434126913547516,0.9550173282623291,0.001
0.014206712134182453,1.0,0.3584325313568115,0.9550173282623291,0.001
0.009782240726053715,1.0,0.223700150847435,0.9584774971008301,0.001
0.008851729333400726,1.0,0.14515215158462524,0.979238748550415,0.001
0.007232379168272018,1.0,0.11098338663578033,0.9826989769935608,0.001
0.006565881427377462,1.0,0.08229637891054153,0.9861591458320618,0.001
0.004720971919596195,1.0,0.06625115126371384,0.9896193742752075,0.001
0.005889445077627897,1.0,0.06160861626267433,0.9896193742752075,0.001
0.00375268142670393,1.0,0.050843335688114166,0.9930796027183533,0.001
0.0033563757315278053,1.0,0.047300320118665695,0.9930796027183533,0.001
0.0032526266295462847,1.0,0.04005042463541031,0.9930796027183533,0.001
0.002555174520239234,1.0,0.03707480803132057,0.9930796027183533,0.001
0.0025291580241173506,1.0,0.034965213388204575,0.9930796027183533,0.001
0.004506576806306839,1.0,0.06531087309122086,0.9930796027183533,0.001
0.005366371478885412,1.0,0.03522631525993347,0.9930796027183533,0.001
0.003226242493838072,1.0,0.025118794292211533,0.9965397715568542,0.001
0.002445689169690013,1.0,0.020122556015849113,0.9965397715568542,0.001
0.0015575672732666135,1.0,0.0181977991014719,0.9965397715568542,0.001
0.0017861054511740804,1.0,0.020218368619680405,0.9965397715568542,0.001
0.0014731689589098096,1.0,0.022109176963567734,0.9965397715568542,0.001
0.001032406697049737,1.0,0.021232839673757553,0.9965397715568542,0.001
0.001593495369888842,1.0,0.017546972259879112,0.9965397715568542,0.001
0.0011421374510973692,1.0,0.016872387379407883,0.9965397715568542,0.001
0.001717689330689609,1.0,0.029115283861756325,0.9930796027183533,0.001
0.001491003786213696,1.0,0.029743045568466187,0.9930796027183533,0.001
0.0011318039614707232,1.0,0.025054942816495895,0.9930796027183533,0.001
0.0007382858311757445,1.0,0.020014062523841858,0.9930796027183533,0.001
0.0011131762294098735,1.0,0.01737958751618862,0.9965397715568542,0.001
0.0015940177254378796,1.0,0.017112161964178085,0.9965397715568542,0.001
0.0009514988632872701,1.0,0.01693791337311268,0.9965397715568542,0.001
0.0009389854385517538,1.0,0.017656028270721436,0.9965397715568542,0.001
0.0007722676964476705,1.0,0.016342295333743095,0.9965397715568542,0.001
0.0006514753331430256,1.0,0.015904000028967857,0.9965397715568542,0.001
0.0008442156831733882,1.0,0.016221139580011368,0.9965397715568542,0.001
0.000725753721781075,1.0,0.016735253855586052,0.9965397715568542,0.001
0.0005552952061407268,1.0,0.01648709364235401,0.9965397715568542,0.001
0.0005742989014834166,1.0,0.016649045050144196,0.9965397715568542,0.001
0.00045359216164797544,1.0,0.017070187255740166,0.9965397715568542,0.001
0.0006331228651106358,1.0,0.017018120735883713,0.9965397715568542,0.001
0.0006189766572788358,1.0,0.017496522516012192,0.9965397715568542,0.001
0.0006104150670580566,1.0,0.017763957381248474,0.9965397715568542,0.001
0.00041616641101427376,1.0,0.01784939505159855,0.9965397715568542,0.001
0.000522405025549233,1.0,0.018203409388661385,0.9965397715568542,0.001
