loss,accuracy,val_loss,val_accuracy,lr
0.15781372785568237,0.9281045794487,0.7843100428581238,0.9238754510879517,0.001
0.01723225601017475,1.0,0.7297847867012024,0.9480968713760376,0.001
0.008238116279244423,1.0,0.45786425471305847,0.9515570998191833,0.001
0.0044855233281850815,1.0,0.28770625591278076,0.9550173282623291,0.001
0.003943616524338722,1.0,0.18478381633758545,0.9584774971008301,0.001
0.003013224108144641,1.0,0.11733591556549072,0.9896193742752075,0.001
0.0019018653547391295,1.0,0.08099603652954102,0.9930796027183533,0.001
0.0020999163389205933,1.0,0.06642240285873413,0.9930796027183533,0.001
0.0015163825592026114,1.0,0.05317927896976471,0.9930796027183533,0.001
0.0018512378446757793,1.0,0.04526233673095703,0.9930796027183533,0.001
0.0017105923034250736,1.0,0.04703962430357933,0.9930796027183533,0.001
0.0014795454917475581,1.0,0.04196515306830406,0.9930796027183533,0.001
0.0013083028607070446,1.0,0.043259914964437485,0.9930796027183533,0.001
0.012208324857056141,0.9934640526771545,0.09161926060914993,0.9965397715568542,0.001
0.02136371284723282,1.0,0.0987580344080925,0.9965397715568542,0.001
0.009805416688323021,1.0,0.0738963782787323,0.9965397715568542,0.001
0.006241008173674345,1.0,0.05066169425845146,0.9965397715568542,0.001
0.006683585699647665,1.0,0.054205041378736496,0.9965397715568542,0.001
0.004148836713284254,1.0,0.03244151175022125,0.9965397715568542,0.001
0.002822541631758213,1.0,0.019526245072484016,0.9965397715568542,0.001
0.001918693189509213,1.0,0.013912633061408997,0.9965397715568542,0.001
0.0017459996743127704,1.0,0.013382372446358204,0.9965397715568542,0.001
0.0019011037657037377,1.0,0.011642484925687313,0.9965397715568542,0.001
0.002429006388410926,1.0,0.017343468964099884,0.9965397715568542,0.001
0.0035965940915048122,1.0,0.015347703360021114,0.9965397715568542,0.001
0.012467518448829651,0.9967319965362549,0.0818420946598053,0.9965397715568542,0.001
0.00962343905121088,1.0,0.06820254772901535,0.9965397715568542,0.001
0.0037167142145335674,1.0,0.04372726380825043,0.9965397715568542,0.001
0.0020930434111505747,1.0,0.027834046632051468,0.9965397715568542,0.001
0.0012931963428854942,1.0,0.01899697631597519,0.9965397715568542,0.001
0.0011094448855146766,1.0,0.012772906571626663,0.9965397715568542,0.001
0.0024606799706816673,1.0,0.011354933492839336,0.9965397715568542,0.001
0.0015638176118955016,1.0,0.009929887019097805,0.9965397715568542,0.001
0.0012775171780958772,1.0,0.007247188128530979,1.0,0.001
0.00452038599178195,0.9967319965362549,0.012298313900828362,0.9965397715568542,0.001
0.013219370506703854,1.0,0.0852341279387474,0.9965397715568542,0.001
0.004874446429312229,1.0,0.04841196909546852,0.9965397715568542,0.001
0.0037898144219070673,1.0,0.020809484645724297,0.9965397715568542,0.001
0.0020048099104315042,1.0,0.006534778047353029,0.9965397715568542,0.001
0.002696614945307374,1.0,0.0011330452980473638,1.0,0.001
0.0015952568501234055,1.0,0.001557488925755024,1.0,0.001
0.001484642387367785,1.0,0.0014402916422113776,1.0,0.001
