loss,accuracy,val_loss,val_accuracy,lr
0.1295701563358307,0.9626865386962891,0.8451550602912903,0.8892733454704285,0.001
0.00887150689959526,1.0,0.673663318157196,0.9480968713760376,0.001
0.003182703861966729,1.0,0.459873229265213,0.9515570998191833,0.001
0.001964014954864979,1.0,0.3077182173728943,0.9550173282623291,0.001
0.001835441798903048,1.0,0.2295314222574234,0.9550173282623291,0.001
0.001261480851098895,1.0,0.19331656396389008,0.9619377255439758,0.001
0.0009643381927162409,1.0,0.16489848494529724,0.9723183512687683,0.001
0.0009167133248411119,1.0,0.14762037992477417,0.979238748550415,0.001
0.0007598109659738839,1.0,0.14417043328285217,0.9757785201072693,0.001
0.000854305166285485,1.0,0.1347137838602066,0.9757785201072693,0.001
0.0006094806594774127,1.0,0.11213640868663788,0.9826989769935608,0.001
0.0007535141776315868,1.0,0.11827751249074936,0.979238748550415,0.001
0.0005909286555834115,1.0,0.10644770413637161,0.979238748550415,0.001
0.0005605591577477753,1.0,0.0640479251742363,0.9826989769935608,0.001
0.0006072845426388085,1.0,0.06785458326339722,0.9826989769935608,0.001
0.0006446705665439367,1.0,0.07527459412813187,0.9826989769935608,0.001
0.0007466840907000005,1.0,0.08487553894519806,0.9826989769935608,0.001
0.0009219144121743739,1.0,0.05557461455464363,0.9861591458320618,0.001
0.000556454062461853,1.0,0.08112448453903198,0.9653978943824768,0.001
0.0005178929422982037,1.0,0.09682615846395493,0.9619377255439758,0.001
0.00039629018283449113,1.0,0.10222775489091873,0.9584774971008301,0.001
0.0002969458291772753,1.0,0.08666323870420456,0.9619377255439758,0.001
0.00022407244250643998,1.0,0.09810550510883331,0.9584774971008301,0.001
0.0002097997348755598,1.0,0.10901138186454773,0.9550173282623291,0.001
0.0001743593456922099,1.0,0.11987703293561935,0.9446367025375366,0.001
0.0009301649988628924,1.0,0.09364677220582962,0.9619377255439758,0.001
0.0015403375728055835,1.0,0.07247539609670639,0.9930796027183533,0.001
0.0011475968640297651,1.0,0.04553184285759926,0.9930796027183533,0.001
0.0008398335194215178,1.0,0.04135254770517349,0.9930796027183533,0.001
0.000291893957182765,1.0,0.04055170714855194,0.9930796027183533,0.001
0.00023483295808546245,1.0,0.040145471692085266,0.9930796027183533,0.001
0.0005014940397813916,1.0,0.02800518460571766,0.9930796027183533,0.001
0.0006238216883502901,1.0,0.3362698554992676,0.8442906737327576,0.001
0.0004738683928735554,1.0,0.5813721418380737,0.6885812878608704,0.001
0.0003559064934961498,1.0,0.2847842872142792,0.9031141996383667,0.001
0.0001876908354461193,1.0,0.16450871527194977,0.9653978943824768,0.001
0.00021305344125721604,1.0,0.08849585056304932,0.9896193742752075,0.001
0.00015436805551871657,1.0,0.11006172746419907,0.9861591458320618,0.001
0.00022015177819412202,1.0,0.02352953888475895,0.9965397715568542,0.001
0.00012780691031366587,1.0,0.015047126449644566,0.9965397715568542,0.001
0.00012161330960225314,1.0,0.017105409875512123,0.9965397715568542,0.001
0.00015243962116073817,1.0,0.017818322405219078,0.9930796027183533,0.001
0.00012775642971973866,1.0,0.02064667083323002,0.9930796027183533,0.001
9.638901974540204e-05,1.0,0.021919015794992447,0.9930796027183533,0.001
8.137518307194114e-05,1.0,0.022886501625180244,0.9930796027183533,0.001
7.78532848926261e-05,1.0,0.023962710052728653,0.9930796027183533,0.001
0.00010130878945346922,1.0,0.02640712447464466,0.9930796027183533,0.001
0.00010451731941429898,1.0,0.028763514012098312,0.9930796027183533,0.001
0.00011598376295296475,1.0,0.02839329093694687,0.9930796027183533,0.001
0.00010026804375229403,1.0,0.033879220485687256,0.9930796027183533,0.001
5.998766209813766e-05,1.0,0.037174515426158905,0.9930796027183533,0.001
5.842233804287389e-05,1.0,0.03823116794228554,0.9896193742752075,0.001
8.057349623413756e-05,1.0,0.03613962233066559,0.9896193742752075,0.001
7.14078196324408e-05,1.0,0.026766272261738777,0.9930796027183533,0.001
7.67966266721487e-05,1.0,0.029074877500534058,0.9930796027183533,0.001
9.102447074837983e-05,1.0,0.02631354331970215,0.9930796027183533,0.001
9.467050404055044e-05,1.0,0.025502469390630722,0.9930796027183533,0.001
